#{"t_start": 1618866105.2109747, "env_id": "JSBSim-v0"}
r,l,t
9.977565,48,7420.9034
9.940446,33,7423.911425
9.961503,30,7425.435279
9.916414,54,7429.529407
9.992827,9,7429.98059
9.984575,34,7433.002606
9.976019,43,7435.233632
10.0,1,7435.235641
9.980922,23,7437.676406
9.969242,33,7439.325431
9.980897,14,7441.243778
9.991907,12,7441.858514
9.935151,45,7444.170079
9.84677,69,7450.252839
9.981865,20,7451.251674
9.983839,9,7451.737947
9.962197,27,7453.065164
9.983666,9,7454.83124
9.987647,25,7456.075128
9.950341,32,7457.714027
9.782928,84,7464.456137
9.966433,47,7468.20932
9.973637,31,7469.763047
9.984289,15,7470.581708
9.962778,38,7473.823482
9.990815,17,7474.670131
-0.995824,93,7481.85266
9.844009,75,7486.878769
9.874536,30,7488.385352
9.919627,43,7491.881654
9.948983,25,7493.100213
9.763473,75,7498.151255
9.972526,29,7500.929033
9.992139,6,7501.234567
9.977976,18,7502.153056
9.89704,69,7506.970243
9.99287,17,7509.133772
9.985548,35,7510.917567
9.979633,10,7511.458169
9.988417,12,7512.110356
9.954728,25,7514.650649
9.985022,31,7516.197962
9.967806,28,7518.858617
9.995226,9,7519.308094
9.992813,16,7520.134075
9.914925,63,7524.628553
9.939999,40,7528.009132
9.992615,35,7529.809467
9.978774,15,7531.811888
9.967215,30,7533.297559
9.978749,18,7534.221358
9.934826,31,7537.105595
9.986756,19,7538.070028
9.961311,46,7541.71682
9.919842,49,7545.585124
9.937438,39,7547.565452
9.991956,13,7548.223371
9.989222,6,7548.506996
9.96545,36,7551.647433
9.95756,43,7555.150483
9.982834,24,7556.322371
9.977986,20,7557.30716
9.981107,24,7559.801552
9.958804,24,7561.056271
9.992941,15,7561.839456
9.987279,25,7564.402393
9.967924,19,7565.356679
9.973803,59,7569.693379
9.964349,33,7572.672376
9.983566,13,7573.333889
9.961173,30,7574.821911
9.987995,17,7575.693864
9.961094,45,7579.31414
9.982401,32,7582.245805
9.862537,67,7586.948362
9.990135,22,7588.029556
9.981556,36,7591.151536
9.995667,8,7591.560718
9.980062,36,7593.374099
9.982078,7,7593.742556
9.95431,57,7597.990202
9.954095,42,7601.46192
10.0,1,7601.46523
9.964021,30,7602.981492
9.930178,47,7606.704496
9.9746,20,7607.692854
9.91024,58,7612.0069
9.958688,45,7615.616543
9.972872,33,7618.585315
9.958336,37,7620.457779
9.989648,4,7620.634961
9.943995,40,7624.020514
9.984993,19,7624.972438
9.963443,18,7625.896671
9.988678,31,7628.747011
9.968269,28,7630.157604
9.985559,24,7632.641171
9.979149,28,7634.018731
9.981077,19,7634.970857
9.979003,15,7637.051689
9.979986,20,7638.078484
9.993501,15,7638.857793
9.965908,39,7642.154279
10.0,1,7642.156211
9.969174,47,7645.943561
9.997728,9,7646.41061
9.999834,4,7646.59616
9.95365,39,7648.592596
9.960992,37,7651.846919
9.972048,14,7652.618464
9.947768,32,7655.56576
9.940831,53,7659.638928
9.978588,27,7660.991205
9.988041,10,7661.495066
9.903258,57,7665.740471
9.964297,25,7666.949418
9.976203,30,7669.727583
9.954202,34,7671.464563
9.955925,43,7674.984491
9.96228,33,7677.951081
9.964947,17,7678.846577
9.98089,29,7680.28563
9.966827,42,7683.717051
9.986234,9,7684.155906
9.948544,33,7687.131503
9.984194,37,7689.005848
9.968217,41,7692.410049
9.964417,37,7694.293271
9.986053,44,7697.902146
9.989802,6,7698.182039
9.954309,30,7700.972128
9.961895,50,7703.558173
9.951601,31,7706.449613
9.991319,9,7706.903907
9.859128,71,7711.84554
9.99228,10,7712.355774
9.970957,20,7714.680678
9.944862,53,7718.772259
-1.619327,91,7724.576655
9.991811,5,7724.817295
9.874994,66,7729.461097
9.927159,47,7733.157599
9.987908,11,7733.7415
9.946966,26,7735.007777
9.988506,25,7737.492359
9.889426,54,7741.506627
9.953695,32,7743.127948
9.968091,15,7743.916538
9.928499,45,7747.538188
9.966784,33,7750.465894
9.991045,16,7751.299174
9.996044,6,7751.606102
9.988606,12,7752.250675
9.993701,10,7752.783167
9.904451,36,7755.922441
9.985417,18,7756.845227
9.998068,5,7757.100117
9.96591,32,7760.000198
9.981248,33,7761.677297
9.977468,33,7764.656293
9.958432,25,7765.897223
9.970422,35,7769.000919
9.965596,24,7770.200361
9.978467,15,7771.015174
9.959257,34,7774.060457
9.977812,29,7775.520752
9.968527,32,7778.458563
9.98668,30,7779.962528
9.964874,23,7782.407595
9.947614,46,7784.808485
9.931466,57,7789.097005
9.987876,14,7789.835944
9.966292,62,7794.307916
9.997732,8,7794.706759
9.923327,26,7797.304139
9.968484,22,7798.408945
9.931555,40,7801.789184
9.933856,53,7805.855394
9.965504,37,7807.716248
9.979527,24,7810.208395
9.892888,54,7813.01758
9.977744,31,7815.879077
9.96812,38,7819.11369
10.0,1,7819.145128
9.953219,29,7820.597044
9.887357,48,7824.372789
9.977179,32,7826.003955
9.974391,52,7830.022722
9.964654,43,7833.587423
9.992733,22,7834.707518
9.982902,34,7837.734677
9.936856,28,7839.092822
9.973381,45,7842.715561
9.961922,41,7844.827663
9.881923,32,7847.709973
9.975909,31,7849.280602
9.974546,15,7851.357824
9.966703,26,7852.633059
9.983954,43,7856.166784
9.984209,17,7857.028811
9.981617,22,7858.116988
9.961165,19,7860.372861
9.926896,49,7862.974967
9.977109,17,7865.160283
9.950412,62,7876.726832
9.955421,36,7878.571518
9.98887,22,7880.970517
9.774639,81,7886.30354
9.955772,36,7888.113497
9.963028,39,7891.437277
9.980101,24,7892.616756
9.980552,27,7895.266222
9.962052,51,7899.240207
9.958099,29,7900.690332
9.982008,31,7902.247131
9.996084,20,7904.580858
9.946017,27,7905.924333
9.787021,98,7913.346758
9.987687,19,7914.319371
9.964974,35,7917.402859
9.755912,85,7922.804482
9.983612,21,7923.846417
9.959157,27,7926.500242
9.988303,30,7927.993047
9.937904,36,7931.123153
9.966463,36,7932.944322
9.962874,32,7935.869868
9.963496,34,7937.600107
9.981547,17,7939.790801
9.979087,6,7940.111314
9.953435,36,7941.940685
-2.382321,109,7949.954246
9.942051,53,7954.112172
9.94952,33,7955.748036
9.940059,22,7958.159776
9.971722,12,7958.808682
9.990772,16,7959.651674
9.757638,69,7964.428187
9.930718,55,7968.568623
9.973386,49,7972.433047
9.984774,21,7973.474986
9.991477,8,7973.906909
9.995875,16,7974.737818
9.96948,46,7978.427388
9.983022,19,7979.38612
9.936918,29,7982.163809
9.92222,49,7986.05511
9.990383,40,7988.146199
9.97553,8,7988.543205
9.943921,51,7992.4728
9.93956,45,7996.112289
9.939572,31,7997.653819
9.969663,19,7999.896356
9.963883,60,8004.26913
9.973866,37,8006.134442
9.951073,49,8009.981965
9.974182,24,8011.195056
9.975607,22,8013.601957
9.956624,56,8017.815345
9.96887,55,8020.670925
9.986806,13,8022.674763
9.989476,25,8023.909761
9.994842,7,8024.246299
9.961844,33,8027.240574
9.977399,41,8029.34202
9.990333,26,8031.927495
9.990758,26,8033.236216
9.964239,35,8036.3343
9.98994,10,8036.874734
9.991391,12,8037.480705
9.934705,48,8041.323039
9.980962,17,8042.198036
9.958586,59,8046.555469
9.973651,16,8047.364143
-0.490912,87,8054.297475
9.985176,35,8056.066306
9.987722,18,8056.977808
9.994247,13,8058.952081
10.0,1,8058.955383
9.985927,10,8059.500968
9.945412,32,8061.092461
9.780203,72,8066.023018
9.965987,34,8069.066684
9.942356,39,8072.344921
9.974763,17,8073.226474
9.861217,60,8077.598461
9.921692,55,8081.781446
9.985355,23,8082.922306
9.815313,71,8087.766525
9.951895,42,8091.262453
-0.997736,125,8100.122616
9.92067,35,8101.931664
9.948049,21,8104.285486
9.967236,57,8107.238087
9.978678,14,8109.264971
9.917261,31,8110.847938
9.962448,22,8111.966313
9.977189,8,8113.703438
9.956719,31,8115.280567
9.967554,23,8116.409658
9.609387,120,8125.034673
9.985127,28,8127.740686
9.989926,11,8128.335419
9.981051,32,8129.925111
9.988274,12,8131.761178
9.977373,17,8132.610847
9.978601,15,8133.399007
9.987825,23,8134.538461
9.978612,16,8136.681051
9.982476,13,8137.35979
9.98942,20,8138.343762
9.98489,16,8139.164236
9.97536,10,8140.966342
9.958772,39,8142.96703
9.981947,36,8146.089403
9.942011,40,8148.147736
9.976196,19,8150.402117
9.99435,22,8151.500761
9.98601,47,8155.221451
9.987202,24,8156.420171
9.966087,45,8160.038128
9.960088,38,8162.016956
9.982482,18,8164.231829
9.973481,32,8165.829559
9.980535,40,8169.207976
9.967005,39,8172.51869
9.95164,50,8175.143251
9.949719,43,8178.680393
9.966971,30,8180.154854
9.984864,27,8182.805023
9.977637,16,8183.634655
9.914407,21,8184.692335
9.962819,30,8187.529444
9.985761,24,8188.739141
9.96207,26,8191.318122
9.990138,7,8191.698322
9.953384,36,8193.51598
9.965863,42,8196.978705
9.964658,39,8200.281348
9.988168,12,8200.899283
9.854136,60,8205.277825
9.988938,39,8207.241671
9.961973,20,8209.536093
9.873669,63,8214.056977
9.978523,42,8216.23668
9.993042,6,8216.506058
9.983305,8,8218.221853
9.869086,51,8220.902823
9.956066,44,8224.470236
9.983286,19,8225.42286
9.962387,32,8228.329614
9.99325,23,8229.485756
9.950933,34,8232.514508
9.98821,30,8233.997742
9.764571,87,8240.91159
9.997633,24,8242.094965
9.991105,19,8243.054377
9.958313,41,8246.481333
9.983249,14,8247.201269
9.966161,14,8247.916868
9.971721,16,8250.02367
9.956527,50,8252.703762
9.975354,41,8256.122125
9.983495,28,8257.510002
9.970428,34,8260.547854
9.964979,41,8263.934387
9.979805,9,8264.417261
9.981538,11,8265.009884
9.946662,23,8266.134773
9.981542,24,8268.635902
9.963373,44,8270.922007
9.927779,20,8273.233859
9.968728,33,8274.865731
9.942973,39,8278.127868
9.992105,21,8279.196725
9.970426,39,8282.381099
9.928997,50,8284.995942
9.952748,51,8288.975954
9.965151,18,8291.212862
9.932044,31,8292.776319
9.979865,11,8293.335499
9.996213,7,8293.662018
9.95535,45,8297.271037
9.967927,40,8300.634098
9.992408,21,8301.701719
9.94238,36,8304.854181
9.814534,45,8307.193663
9.61845,104,8314.958122
9.979822,20,8315.948004
9.74037,95,8323.192346
9.98179,20,8324.19593
9.986277,28,8325.577373
9.911334,49,8329.447691
9.980948,22,8330.570809
9.983233,15,8332.655957
9.97735,23,8333.813812
9.91707,32,8336.741133
9.996289,2,8336.84428
9.982819,26,8338.121105
9.975433,43,8341.628089
9.93433,22,8342.726121
9.981986,31,8345.584068
9.963831,49,8348.136299
9.97495,23,8350.573761
9.987484,42,8352.706591
9.980298,25,8355.215859
9.897847,42,8357.358809
9.983423,14,8359.406565
9.979293,15,8360.169821
9.814932,75,8365.247086
9.994986,8,8365.667623
9.893071,50,8369.599989
9.968536,51,8373.597196
9.974963,22,8374.696174
9.98144,33,8377.666379
9.992447,14,8378.39296
9.97286,27,8379.712097
9.989791,6,8380.018492
9.879531,62,8384.495004
9.944225,46,8388.175735
9.935016,49,8392.061946
9.989287,5,8392.331004
9.970385,33,8393.966098
9.900346,58,8398.219235
9.810548,83,8404.972476
9.997083,5,8405.235491
9.994815,6,8405.554729
9.843898,66,8410.230477
9.965532,52,8414.25378
9.975367,28,8415.66631
9.945278,36,8418.830265
9.987699,15,8419.616936
9.972359,37,8421.499408
9.976087,40,8424.862111
9.996886,8,8425.252201
9.989713,10,8425.794114
9.993046,7,8426.137251
9.967697,29,8428.879299
9.793704,74,8433.882977
9.989749,32,8435.473621
9.987349,7,8437.118965
-0.867602,131,8446.295111
9.985384,29,8447.72228
9.974243,19,8448.671094
9.916694,64,8453.244963
9.897254,63,8457.739172
9.89802,55,8461.9131
9.971023,29,8464.644822
9.954405,34,8466.362968
9.965534,26,8468.936932
9.976419,45,8471.260962
9.825407,67,8475.940875
9.977831,22,8478.348258
9.930337,44,8480.617474
9.963116,30,8483.396751
9.952513,25,8484.606227
9.999707,2,8484.702535
9.983705,24,8487.161052
9.99956,2,8487.242931
9.80619,59,8491.548619
9.968809,30,8493.047647
9.963867,45,8496.652384
9.997176,16,8497.476183
9.985954,12,8498.085928
9.980837,14,8498.827374
9.957208,18,8501.041821
9.931379,48,8503.55574
9.930822,48,8507.360506
9.995785,8,8507.767967
9.981588,12,8509.721788
9.958892,36,8511.582898
9.942752,39,8514.889468
9.9824,17,8515.774296
9.976248,24,8516.97037
9.989712,40,8520.338502
9.939032,52,8524.435576
9.947847,28,8525.809204
9.977152,39,8529.148302
9.986393,28,8530.508114
9.951601,17,8532.652833
9.941705,22,8533.737073
9.987187,19,8534.685893
9.989689,8,8535.113578
9.763925,51,8539.047653
9.983603,43,8542.590863
9.962577,42,8544.87079
9.931119,29,8547.370607
9.977485,26,8548.660844
9.973701,25,8551.205078
9.988261,30,8552.696375
9.990773,26,8555.303818
9.990213,13,8555.974817
9.93961,21,8557.014615
9.993716,23,8558.170482
9.936837,22,8560.580321
9.965323,28,8561.979086
9.891447,46,8565.641313
9.98662,31,8567.162966
-0.524802,91,8574.227598
9.981062,26,8575.486331
9.972212,17,8577.644311
9.973321,21,8578.682782
9.956126,32,8580.273123
9.987414,41,8583.55318
9.921342,90,8596.828594
9.991184,6,8597.123723
9.953175,28,8599.804149
9.902423,43,8603.32982
9.953267,50,8605.963934
9.985697,26,8608.555721
9.986631,39,8610.568814
9.982291,26,8613.059877
9.993906,44,8615.357723
9.958802,33,8618.308502
9.97386,31,8619.872948
9.945723,20,8622.165859
9.987081,23,8623.330404
9.992891,29,8626.080784
9.989499,19,8627.019909
9.962664,18,8627.952662
9.93789,56,8632.177702
9.993348,11,8632.772919
9.979327,25,8635.320831
9.976897,17,8636.203916
9.961287,51,8640.1854
9.99619,3,8640.34147
9.97185,52,8644.382387
9.989749,29,8645.826429
9.970383,29,8647.25297
9.944881,48,8651.035143
9.978597,29,8653.764185
9.974782,28,8655.145832
9.994661,8,8655.557516
9.979206,15,8656.357874
9.983935,17,8658.544868
9.924218,48,8661.021071
9.967051,28,8663.726523
9.986037,15,8664.523846
9.987605,21,8665.567723
9.965851,48,8669.321082
9.975322,22,8671.646543
-1.042598,99,8677.779809
9.900472,75,8682.844835
9.965801,49,8686.704622
9.96983,26,8687.968484
9.909419,48,8691.759116
10.0,1,8691.807478
9.988944,13,8692.490211
9.956618,20,8694.794105
9.969136,51,8698.745963
9.979243,29,8700.18217
9.992541,26,8701.473763
9.982,28,8704.144556
9.946447,37,8706.008206
9.985122,29,8708.7323
9.996954,5,8708.991233
9.974518,23,8710.128046
9.970087,28,8712.833309
9.810023,57,8717.130888
9.928389,40,8719.184549
9.73436,81,8725.838121
9.995545,5,8726.0766
9.954657,34,8727.810076
9.995159,4,8728.006299
9.964228,46,8731.756576
9.948623,63,8736.248713
9.965321,41,8739.684258
9.971909,15,8740.448633
9.988682,16,8741.251613
9.955034,43,8744.795193
9.980858,29,8746.235169
9.9811,17,8747.081828
9.992967,18,8749.310444
9.937058,58,8753.560005
9.870835,62,8758.03899
9.952106,33,8759.716715
9.945574,49,8763.458565
9.982542,8,8763.865933
9.990043,16,8764.716868
9.962306,15,8765.493743
9.99831,3,8766.924992
9.942388,24,8768.109405
9.938095,40,8771.463125
9.976062,17,8772.361336
9.977956,24,8773.559007
9.971674,23,8776.000952
9.957967,36,8777.865722
9.987211,22,8778.966552
9.971127,34,8782.01626
9.887823,65,8786.630171
9.94584,55,8790.805142
9.961063,23,8791.96995
9.950927,46,8795.694207
9.978075,21,8796.758428
9.997177,11,8797.336403
-0.88285,108,8805.297855
9.985736,11,8805.849493
9.927598,49,8809.739984
9.983792,23,8810.885502
9.946393,48,8814.669219
9.903599,45,8818.290174
9.948859,24,8819.473435
9.810469,88,8826.329743
9.828005,50,8828.921434
9.953503,23,8831.342428
9.981255,17,8832.236883
9.882978,71,8837.111812
9.963922,31,8839.966851
9.965724,14,8840.707224
9.979137,34,8842.450455
9.76969,90,8849.479223
9.990309,8,8849.88507
9.970523,27,8851.207391
9.988106,29,8853.950673
9.921016,45,8856.250288
9.978513,38,8859.513628
9.913681,54,8863.600939
9.98006,19,8864.560522
-0.615224,92,8871.715224
9.936244,50,8874.337381
9.965435,25,8876.88164
9.983259,31,8878.415692
9.953475,42,8881.894792
9.94754,22,8882.975134
9.89733,55,8887.140796
9.977774,56,8891.353438
9.983551,37,8894.577037
9.986891,19,8895.566557
9.848282,47,8899.305575
-0.675041,109,8905.973889
9.965232,31,8908.857963
9.972017,25,8910.099699
9.959536,41,8913.399911
9.93622,37,8915.285189
9.973474,56,8919.459707
9.990607,7,8919.796783
9.985653,20,8922.08903
9.976408,35,8923.855217
-0.754987,114,8932.085634
9.976771,34,8935.106043
9.992113,11,8935.694985
9.984212,29,8937.144427
9.987429,29,8939.871941
9.960949,53,8942.66424
9.971324,47,8946.456699
9.946454,33,8949.445746
9.93261,47,8951.891271
9.766853,66,8956.542582
9.744714,89,8963.59445
9.96837,37,8965.505519
9.972683,45,8969.160843
9.94873,40,8972.477483
9.997903,4,8972.667136
9.953452,16,8973.501628
9.994347,8,8973.918204
9.993527,7,8974.296878
9.975492,44,8977.847521
9.959963,26,8979.138026
9.978725,37,8982.341421
9.974714,14,8983.086854
9.960802,20,8985.407943
9.860208,38,8987.350544
9.964731,28,8990.044171
9.973473,38,8992.022173
9.94609,16,8992.856678
9.963682,18,8995.05948
9.885815,59,8999.418961
9.986107,8,8999.805356
10.0,1,8999.854384
9.941787,28,9001.247674
9.925499,38,9004.516069
9.968399,18,9005.429328
9.924971,54,9009.548074
9.923956,31,9011.123706
9.976557,38,9014.397202
9.975285,41,9017.807769
9.946214,49,9020.327573
9.983876,38,9023.557464
9.957057,39,9026.85713
9.743056,74,9031.914196
10.0,1,9031.916554
9.985892,12,9032.571944
9.931633,41,9035.986778
9.984115,11,9036.535749
9.915242,54,9040.633801
9.931509,34,9042.345982
9.970971,22,9043.454457
9.992692,7,9045.131406
9.955335,18,9046.060838
9.990532,26,9047.327721
9.96154,15,9049.407698
9.978304,9,9049.897074
9.946752,63,9054.377104
9.970929,24,9055.562434
9.958023,22,9056.649986
9.941392,33,9059.6323
9.914913,45,9063.257666
9.976514,32,9064.842499
9.916794,56,9069.030252
9.896697,41,9072.445747
9.925835,31,9074.015629
9.975196,38,9077.271001
9.983421,25,9078.514982
9.917043,49,9082.373295
9.950429,44,9085.906942
9.96813,47,9088.322827
9.979636,23,9090.769601
9.979873,12,9091.4027
9.976923,46,9094.923896
9.94591,27,9096.268301
9.937546,34,9097.971791
9.97677,19,9100.22287
9.968045,28,9101.634259
9.95302,48,9105.39458
9.990511,32,9107.007797
9.945248,52,9111.011378
9.932345,43,9114.513949
9.979273,50,9118.426218
9.960933,40,9120.465312
9.969471,16,9122.504434
9.836939,59,9126.847375
9.891355,36,9128.681134
9.953065,23,9129.817763
9.980944,13,9131.805476
9.915085,67,9136.511726
9.999514,6,9136.81614
9.914026,59,9141.165191
9.976728,13,9141.845676
9.951129,31,9143.422243
9.985368,8,9145.150449
9.98003,15,9145.920824
9.979757,55,9150.041825
9.975409,32,9151.684788
9.974176,32,9154.628025
9.941256,56,9157.518725
9.977586,36,9160.658825
9.921846,45,9164.289791
9.985184,12,9164.911034
9.943692,40,9168.267089
9.9628,44,9170.521271
9.959672,24,9173.003151
9.974038,26,9174.299543
9.971351,25,9175.555632
9.980698,44,9179.144991
9.963139,21,9180.206053
9.950855,47,9183.915574
9.894033,49,9187.748682
9.987965,19,9188.700212
9.984714,23,9191.11398
9.935215,36,9192.93658
9.942689,45,9196.581502
9.968855,21,9197.641752
9.981752,17,9198.526255
9.956589,43,9202.015127
9.971324,49,9205.84349
9.970578,23,9206.989841
9.83362,51,9210.980108
9.978369,17,9211.905989
9.996112,6,9212.211647
9.989135,8,9213.944902
9.979095,23,9215.096007
9.98647,23,9216.223913
9.965017,41,9219.668277
9.980403,24,9220.859619
9.91153,45,9224.511384
9.976557,11,9225.1112
9.960882,34,9228.134405
9.923335,54,9232.240675
9.968167,23,9233.390777
9.950282,59,9237.712525
9.961313,24,9238.888248
9.997631,10,9239.429787
9.953254,27,9242.1185
9.879518,63,9246.643978
9.968051,9,9247.092146
9.946011,23,9248.213289
9.954009,23,9250.63822
9.990211,24,9251.808446
9.978289,16,9252.627963
-1.716117,110,9260.618267
9.993707,20,9261.603503
9.983152,53,9265.659772
9.982096,9,9266.137241
9.976162,11,9266.715001
9.821655,45,9270.352206
9.985553,14,9271.099174
9.978745,11,9271.713703
9.949962,37,9274.871266
9.95518,26,9276.127994
9.927897,37,9279.288937
9.94314,29,9282.031253
9.98709,21,9283.075482
9.839482,50,9286.951795
9.951923,43,9289.169345
9.957591,20,9291.474438
9.951537,45,9293.801544
9.957566,29,9296.584088
9.984677,35,9298.369298
9.680314,115,9312.699231
9.962153,16,9313.515647
9.908187,54,9317.662618
-2.52749,126,9326.58386
9.961427,42,9330.055472
9.999504,3,9330.201125
9.980185,24,9331.4196
9.972392,30,9334.251347
9.988998,13,9334.964142
9.994031,25,9336.187507
9.95356,53,9340.256782
9.980563,20,9341.295439
9.92728,26,9343.878205
9.930017,35,9345.672558
9.983173,22,9348.073433
9.975485,39,9350.056346
9.98646,28,9352.744246
9.976271,38,9354.692818
9.971382,52,9358.740817
9.975202,14,9359.46634
9.971989,33,9362.462002
9.996944,4,9362.639225
9.930648,59,9366.943266
9.958984,63,9371.463583
9.987609,14,9372.216691
9.948857,36,9375.358199
9.987803,6,9375.65676
9.86103,65,9380.276022
9.965387,52,9384.329189
9.983393,17,9385.191436
10.0,1,9385.193366
9.986034,11,9385.744679
9.984926,16,9386.584692
9.960221,48,9390.37739
9.912806,37,9393.545976
9.998924,2,9393.620165
9.943961,30,9395.123655
9.990978,31,9397.998518
9.953917,25,9399.213331
9.980291,22,9400.309843
9.935343,47,9404.087324
9.982337,23,9405.259483
9.982347,24,9407.753001
9.960923,14,9408.512353
9.971911,22,9409.637968
9.950425,27,9412.303029
9.984797,36,9414.117113
9.969956,25,9416.651139
9.889984,43,9418.849711
9.890752,58,9423.218468
9.983014,40,9426.545608
9.972407,25,9427.762633
9.882596,72,9432.68303
9.988842,23,9435.126954
9.947522,64,9439.699789
9.93615,48,9443.508276
9.89419,61,9447.927033
9.818283,68,9452.569479
9.985665,26,9453.853093
9.922757,43,9457.3833
9.965557,35,9459.173318
9.986333,17,9460.056785
9.983084,29,9462.762431
9.966744,21,9463.791653
9.985376,29,9466.509396
9.99837,2,9466.589923
9.985812,19,9467.561773
9.985778,13,9468.235416
9.939684,28,9470.908367
9.991868,14,9471.637064
9.948552,32,9473.24859
9.996796,13,9475.24737
9.935445,50,9477.893231
9.985857,29,9480.67921
9.972088,29,9482.189101
9.903729,56,9486.389576
9.849163,71,9491.255794
-2.86899,109,9499.209053
9.951721,46,9502.916219
9.975238,7,9503.282776
9.993871,19,9504.263285
-1.056425,104,9512.032167
9.989279,42,9514.216266
9.956091,51,9518.192616
9.96586,20,9520.479194
9.982123,40,9522.535223
9.922326,55,9526.683835
9.962413,33,9529.617841
9.981418,23,9530.77676
9.973222,53,9534.786252
9.965201,38,9536.738585
9.841464,41,9540.15404
9.970192,22,9541.251616
9.988746,18,9543.481202
9.948413,44,9545.756293
9.804164,60,9550.132885
9.958749,32,9553.083808
9.978039,25,9554.319784
9.981387,24,9555.483002
9.976948,19,9557.768325
9.979767,8,9558.175556
9.849453,46,9561.870836
9.956761,41,9563.975688
9.972558,49,9567.837291
9.991877,24,9569.050453
9.963079,35,9572.165155
9.941573,47,9575.891099
9.978423,16,9576.706266
9.987918,7,9577.070324
9.99473,21,9578.097898
9.94889,45,9581.733838
9.94392,33,9584.721927
9.974616,41,9586.839225
9.978098,20,9589.151091
9.962456,34,9590.858607
9.993541,29,9592.32345
9.976634,14,9594.322543
9.943099,33,9595.956897
9.970066,9,9596.441786
9.948179,42,9599.885348
9.968655,14,9600.62564
9.985764,10,9601.126138
9.961578,45,9604.644878
9.961882,16,9605.470481
9.953642,21,9607.836653
9.947405,45,9610.139475
-1.079827,117,9618.521403
9.975047,35,9621.60918
9.987567,8,9622.006973
9.989131,23,9623.13648
9.972682,26,9625.724995
9.962198,26,9627.008963
9.964386,25,9628.243855
9.987155,7,9629.903699
9.977388,32,9631.512683
9.950876,44,9635.141237
9.963203,39,9637.130348
9.955303,45,9640.787964
9.92664,41,9644.230177
9.945087,38,9646.172145
9.938012,31,9649.041451
9.968704,40,9651.08398
9.919146,25,9653.645549
9.972592,30,9655.17716
9.988913,17,9657.370826
9.984307,10,9657.878774
9.988875,27,9659.206184
9.977853,23,9660.332121
9.962346,45,9663.950349
9.991928,34,9667.009685
9.986485,23,9668.145241
9.967619,39,9671.480582
9.912205,56,9675.698305
9.963001,24,9676.881963
9.935569,33,9678.557982
9.979644,31,9681.430239
9.977395,21,9682.475377
9.982768,20,9684.793872
9.980894,22,9685.914903
9.978284,19,9686.884462
9.97779,23,9689.335933
9.976204,29,9690.806332
9.909912,53,9694.928835
9.996225,3,9695.060814
9.940254,50,9698.973034
9.950223,47,9701.398879
9.954688,25,9703.930227
-0.933231,115,9712.2063
9.917291,38,9714.175294
9.941118,46,9717.89377
9.89839,37,9719.774915
9.971115,43,9723.356743
-0.731896,119,9731.912648
9.993323,24,9733.116824
9.935308,39,9736.440799
9.951614,12,9737.054923
9.993151,7,9737.413141
9.951174,45,9741.047491
9.978454,14,9741.795397
9.955525,47,9745.520548
9.984052,15,9746.328588
9.988092,23,9748.769769
9.93221,51,9751.463734
9.912337,63,9755.965826
9.969434,35,9759.058267
9.872996,32,9760.696836
9.873454,68,9765.439681
9.968446,59,9769.772271
9.865304,61,9774.181915
9.943328,52,9778.230406
9.974652,18,9779.147189
9.932851,33,9782.170692
9.941373,30,9783.698438
9.963349,27,9786.348496
9.750997,97,9792.44109
9.941059,46,9796.108569
9.959914,17,9796.971333
9.869131,35,9800.021938
9.867714,68,9804.751528
9.878307,31,9806.322231
9.918947,22,9808.740248
9.978279,39,9810.704997
9.992311,5,9810.966646
9.97948,12,9812.794757
9.992972,17,9813.685548
9.963198,41,9817.105409
9.958833,27,9818.470925
9.961183,19,9819.458022
9.960586,48,9823.272973
9.915379,52,9827.262974
9.988792,10,9827.769405
9.982647,34,9829.503371
9.9783,32,9832.418342
9.947703,32,9834.020094
9.971993,31,9836.862151
9.954236,62,9841.333415
9.970635,35,9843.149695
9.945035,69,9849.258937
9.971729,11,9849.857584
9.986147,22,9850.961793
9.968412,43,9854.458139
9.976679,25,9855.704648
9.974392,31,9858.575883
9.958963,49,9861.118729
9.94503,43,9864.634979
9.912145,73,9869.584134
9.93735,47,9873.343556
9.955278,31,9874.91542
9.991743,10,9876.750697
9.989253,11,9877.321491
9.78198,54,9881.461421
9.973737,44,9883.746793
9.9578,10,9884.295365
9.912921,66,9888.961655
9.836546,81,9895.566777
9.904387,53,9899.646857
9.969528,54,9902.511674
9.954597,28,9905.234561
9.955475,50,9909.139447
9.993356,9,9909.61715
9.946838,31,9911.156197
9.970901,39,9914.451876
9.979313,33,9916.100831
9.95793,44,9919.6598
9.948563,51,9923.635772
9.955713,22,9924.721606
9.916443,48,9928.520188
9.98138,20,9929.520188
9.880433,68,9934.342873
10.0,1,9934.370138
9.952588,47,9938.075377
9.937473,51,9942.031929
9.962133,34,9943.752636
9.894744,28,9946.457228
9.980524,34,9948.189636
9.979819,19,9950.471542
9.962707,51,9953.178997
9.989253,20,9955.497534
9.991124,27,9956.824204
9.969378,37,9960.026366
9.967184,32,9961.641269
9.984778,28,9964.366155
9.978038,19,9965.328417
9.934154,44,9968.902086
9.997738,4,9969.114985
9.958548,45,9971.43827
9.9566,49,9975.312377
9.939276,52,9979.324441
9.989856,20,9980.351495
9.945326,19,9982.640305
9.923523,33,9984.325786
9.965155,28,9986.99402
9.940947,37,9988.897242
9.945087,39,9992.250561
9.94902,20,9993.285883
