#{"t_start": 1618914779.2449338, "env_id": "JSBSim-v1"}
r,l,t
7.707386,26,15801.178211
0.193172,97,15808.42228
13.367854,39,15810.38295
10.120224,12,15812.295631
5.970404,22,15813.385052
6.806741,29,15814.798082
6.638303,53,15818.793721
7.718082,23,15821.238314
5.340377,24,15822.426949
11.780687,38,15825.696804
10.820232,67,15830.370035
8.485492,19,15831.347942
7.400923,22,15832.456099
10.051026,16,15833.272657
9.871066,25,15835.816956
10.789022,58,15840.147719
13.930984,31,15841.70907
12.319692,51,15845.652458
12.591911,54,15849.738094
9.328001,22,15850.821179
10.296747,10,15851.349864
5.939675,64,15855.902324
8.815405,52,15859.917928
12.000942,26,15862.527446
7.38345,19,15863.481834
5.401031,15,15864.27633
12.973548,30,15867.081694
5.864572,35,15868.822966
9.968705,38,15872.021389
10.097216,7,15872.360234
10.00976,41,15875.71648
9.995348,20,15876.710627
8.823903,20,15877.704574
11.433539,47,15881.466092
14.009167,115,15889.690639
11.562282,48,15892.179403
11.930903,63,15896.707538
9.657963,37,15899.886843
12.439905,87,15905.442429
5.187176,22,15907.842516
9.363461,55,15911.944465
14.379053,12,15912.558492
5.266714,21,15913.609296
8.802365,33,15916.561607
14.368866,22,15917.65247
12.015604,33,15919.316557
14.362372,30,15922.138766
12.193163,31,15923.705545
13.643433,25,15926.213827
11.486384,51,15930.210548
7.552053,19,15931.157057
6.05065,41,15934.535344
5.533175,73,15939.496217
10.373971,68,15950.898498
12.529843,31,15952.421299
13.393558,58,15956.724027
5.015966,57,15960.989166
11.421009,13,15961.674716
12.07426,64,15966.254452
13.319695,10,15966.755905
12.73274,22,15969.136957
9.786524,51,15973.078267
11.922189,15,15973.879992
11.463221,19,15974.846687
12.516338,87,15980.438613
6.145322,60,15984.771006
12.842776,35,15987.866517
11.547572,35,15989.635332
6.945841,19,15991.906607
8.070914,7,15992.245477
12.996531,58,15996.500453
8.895566,54,16000.599854
5.081343,35,16002.373907
8.924221,24,16004.85805
8.941304,37,16006.74102
11.567968,56,16010.958569
13.630283,25,16012.179841
11.086247,32,16015.081553
13.257157,35,16016.896672
9.418498,65,16021.51241
11.066435,11,16023.384231
11.156147,50,16025.963507
5.583987,13,16027.930058
13.041477,78,16033.091092
7.121963,32,16034.714228
8.072955,38,16037.949393
11.329081,42,16041.375953
8.54437,8,16041.758735
4.737869,74,16046.724725
12.294015,52,16050.734711
13.288194,22,16051.851663
9.018271,9,16052.343343
9.9583,15,16053.123623
5.730468,29,16055.881826
13.425655,51,16059.839831
5.558468,19,16060.793015
12.784424,46,16064.467928
5.351014,14,16065.218349
5.741952,21,16066.261578
11.862895,26,16068.827051
5.156205,29,16070.282645
14.449049,15,16071.041158
11.019706,8,16071.454049
12.32977,72,16077.588553
11.283976,37,16079.477616
6.672519,26,16080.752068
6.058276,27,16083.365647
5.968977,1,16083.369154
8.46154,32,16084.995952
8.363306,32,16087.894678
12.500935,43,16091.451867
9.952315,32,16093.193058
9.980105,39,16096.59743
13.093238,23,16097.732527
6.210612,39,16101.117355
12.047594,15,16101.984401
13.470919,5,16102.23202
5.837439,5,16102.525279
14.673248,57,16107.051639
5.382948,53,16111.345248
8.249259,53,16115.638099
13.109068,7,16116.053442
13.687169,26,16117.430881
12.850171,15,16118.261316
5.085968,26,16120.951254
10.623554,36,16122.928976
9.048488,59,16127.571087
14.007413,55,16131.947989
7.384266,26,16134.623602
7.810103,9,16135.149148
12.382578,21,16136.286949
6.927854,24,16137.638338
5.768796,11,16139.540545
7.118322,54,16142.570165
11.499782,19,16144.92702
11.857638,33,16146.767257
10.609076,35,16150.016308
14.277528,38,16152.114097
7.862336,47,16156.067878
12.095048,26,16157.444107
5.085649,30,16160.367136
7.074867,45,16164.249534
10.689895,15,16165.108868
8.995186,15,16165.94943
5.086133,22,16167.166267
6.635097,23,16169.733832
13.274825,53,16174.050123
10.745138,19,16175.075697
14.432883,5,16175.321748
8.93555,20,16176.406494
9.510581,9,16176.909913
5.108799,40,16180.417793
9.679025,16,16181.302331
9.074897,84,16188.425229
11.68109,33,16190.270156
7.395836,37,16193.599355
6.050154,43,16195.995691
5.246769,44,16199.725239
13.534289,48,16203.744353
6.364734,26,16205.132693
11.178607,39,16208.589814
7.710552,55,16213.013627
8.738344,35,16214.924118
1.00331,103,16222.923884
8.966371,29,16224.331548
11.193989,63,16228.856849
13.480767,51,16233.028645
13.014782,16,16233.93497
3.16579,105,16241.968488
7.652422,24,16243.144034
14.184436,19,16245.387529
11.073698,20,16246.379759
14.817617,9,16246.82742
9.65451,6,16247.115878
13.919431,19,16249.368801
7.381671,32,16251.1325
12.465017,108,16259.21614
7.248363,37,16261.123797
6.187175,51,16265.077397
8.275906,49,16268.910202
14.214187,16,16269.715014
9.138147,29,16272.457387
8.206556,76,16277.536779
12.050602,25,16278.764654
12.949312,27,16281.413843
11.711617,27,16282.738856
1.523355,100,16290.274336
12.270201,17,16291.150409
12.575166,45,16294.803908
8.975927,25,16296.025627
14.782937,21,16297.065465
6.099355,49,16300.897983
6.230062,14,16301.653014
12.183355,22,16304.072934
13.346223,34,16305.775696
9.231436,66,16310.46369
8.307956,48,16314.224378
10.637449,22,16315.339925
11.674435,14,16316.058537
13.64599,16,16318.100814
12.417873,42,16320.287167
6.439097,1,16320.289283
9.562495,53,16324.371085
11.800616,55,16328.503564
14.685273,45,16332.125665
8.932218,33,16333.786762
10.740724,33,16336.762521
11.265241,10,16337.297849
13.162885,48,16341.085237
10.096875,21,16342.145982
14.849793,44,16345.679487
13.509312,53,16349.735584
12.093335,72,16354.614516
14.128047,2,16354.705616
6.044812,41,16356.786906
13.722287,50,16360.666743
9.279634,17,16361.54986
10.679791,47,16365.276321
5.373741,29,16368.023635
9.389826,20,16369.033477
9.506053,20,16370.048289
13.956801,24,16372.541587
8.123761,15,16373.303104
11.022406,25,16374.520302
7.98156,12,16375.142202
7.661249,13,16377.110749
9.43413,40,16379.151813
5.673904,32,16382.067823
13.301544,29,16383.524541
6.885333,66,16388.157032
9.626661,36,16391.318277
11.101059,33,16392.982505
11.527595,70,16397.757894
11.951369,9,16399.516078
7.311402,7,16399.855077
12.348844,50,16402.468484
1.336605,112,16410.58798
12.411676,63,16415.065022
6.254243,12,16415.676232
14.703288,57,16419.914736
6.368335,13,16420.59635
6.847006,61,16424.999916
9.866359,19,16427.247044
8.151381,18,16428.154452
6.198905,8,16428.566146
13.495414,29,16431.332484
10.526398,30,16432.843629
7.96462,38,16436.075426
9.88732,35,16437.88135
13.011017,26,16440.497414
14.674139,38,16442.449953
12.531819,13,16443.129861
11.214744,13,16445.113685
9.339523,48,16447.597746
10.961444,25,16450.135231
14.556761,16,16450.969801
7.848687,22,16452.077345
12.503113,17,16454.227359
5.564786,16,16455.062324
9.167032,21,16456.096766
9.813661,8,16456.524651
8.819129,48,16460.295292
10.080583,60,16464.669624
6.978155,13,16465.377898
11.993585,21,16466.420041
5.71323,39,16469.669025
9.946391,42,16473.114824
7.272462,41,16475.213155
9.764626,6,16475.526171
9.856115,12,16477.445487
9.448349,27,16478.748317
14.038244,52,16482.750263
11.947683,34,16484.445454
9.728071,96,16491.726355
8.961622,20,16492.733439
6.390202,23,16495.172882
9.187378,51,16497.854894
5.590745,21,16500.219963
6.343047,51,16504.166295
7.824609,39,16506.126476
10.719882,16,16506.923135
7.83766,31,16509.764365
6.2411,57,16513.994284
10.667915,20,16514.986708
13.442906,18,16515.917636
9.885169,40,16519.252952
10.833893,51,16523.224148
6.449778,32,16524.857914
7.034675,12,16525.492468
12.770049,37,16528.66752
5.766912,78,16533.85119
8.108289,35,16536.922618
14.167771,35,16538.660866
10.196364,74,16543.635883
14.936756,13,16545.608038
13.588662,8,16546.022554
7.883381,28,16547.412052
12.088461,26,16549.990566
8.69734,9,16550.451723
6.565205,31,16551.989884
8.12132,43,16555.473393
7.412103,39,16558.794242
5.917548,42,16560.914903
14.699431,11,16561.50457
11.055044,10,16563.298447
7.487334,48,16565.776781
10.343677,26,16568.338648
8.79299,9,16568.813754
6.415776,20,16569.821952
-0.282903,113,16577.98069
10.481121,33,16579.660066
12.689121,40,16583.013635
8.562946,39,16586.285415
8.117083,41,16588.434997
10.730951,24,16590.912069
9.545499,19,16591.875741
6.661262,23,16593.02037
9.292516,23,16595.466396
5.35249,47,16597.906736
5.705256,24,16600.43036
11.670289,35,16602.202477
5.085798,38,16605.464841
10.316228,15,16606.26001
5.677663,45,16609.903306
10.586747,38,16611.867912
11.63969,33,16614.851227
5.001967,22,16615.92779
14.164832,24,16618.348538
14.448285,23,16619.497131
12.960815,5,16619.726039
7.477844,20,16620.731848
12.779979,15,16622.81036
12.249701,47,16625.259201
5.050148,25,16627.790602
8.710294,26,16629.080966
6.32302,8,16629.479775
5.84648,53,16633.52118
13.160192,36,16636.664363
8.11627,41,16638.74137
10.566684,16,16640.861494
6.555779,44,16643.110295
8.370428,18,16645.353142
14.414531,38,16647.35402
13.392273,11,16647.941262
11.358488,60,16652.346454
13.567579,41,16655.774408
13.48509,36,16658.872808
12.044937,1,16658.876316
14.88711,48,16661.351401
8.547803,50,16665.242132
5.187401,29,16679.181659
10.155016,36,16681.009168
12.665313,33,16683.993955
11.874275,49,16686.5047
14.611762,29,16689.227593
7.779176,14,16689.964936
10.595282,33,16692.897644
5.36499,25,16694.128084
11.258217,40,16697.494185
8.047204,26,16698.754929
6.447667,18,16699.668482
10.998329,33,16702.645179
10.455593,26,16703.900075
10.683125,11,16704.457662
8.889167,78,16710.987045
6.590097,42,16713.162099
13.27468,7,16713.499608
8.189626,57,16717.765249
11.092613,33,16720.717518
14.353161,7,16721.069695
8.040503,12,16721.718219
11.624038,81,16727.019965
10.86904,40,16730.347959
7.163469,22,16731.448452
9.79549,29,16734.202909
14.057912,46,16736.593223
6.147813,1,16736.595322
9.602272,69,16742.589027
11.455977,15,16743.356863
6.564721,10,16743.87785
14.011044,32,16745.4914
12.588801,54,16749.609824
13.172978,28,16752.310641
12.172569,37,16754.193936
12.111908,12,16754.8304
10.378873,8,16756.538357
12.035764,37,16758.408008
9.533747,14,16759.133411
5.401863,25,16761.669451
13.7614,19,16762.622593
12.636153,32,16765.539233
5.469592,16,16766.364381
13.296897,64,16770.960197
6.476926,55,16775.007419
9.314362,34,16776.74292
14.681727,54,16780.61732
7.959696,101,16788.141347
5.630277,50,16790.728841
12.030239,21,16793.075247
9.124989,20,16794.090895
10.953181,32,16797.039793
5.437088,45,16799.380468
7.652974,14,16800.121747
6.345308,21,16802.457212
7.203678,21,16803.510807
5.067273,5,16803.771604
6.583617,36,16806.862925
7.034271,30,16808.363635
8.484919,35,16811.443745
11.672175,22,16812.546951
11.952247,11,16813.13471
11.574029,5,16813.402278
10.959884,30,16816.166919
6.23476,23,16817.31939
13.283147,19,16819.599724
12.447154,47,16822.05072
9.787989,46,16825.732675
14.544661,31,16827.325354
12.76391,30,16830.104624
5.239074,33,16831.761548
13.53249,30,16834.572016
10.118633,48,16838.342398
9.254847,40,16840.364811
8.664716,10,16840.883063
13.309418,13,16842.876645
11.871062,22,16843.951761
6.318212,42,16847.391561
13.640447,17,16848.260847
7.145833,40,16851.583588
12.327269,55,16854.4158
8.043325,31,16857.290281
11.938975,31,16858.845205
8.787175,36,16861.990918
6.642815,15,16862.7831
5.590205,17,16863.649384
7.379132,25,16866.202625
9.34591,32,16867.828799
10.893192,51,16871.771626
9.927053,30,16874.599365
10.984351,33,16876.231616
13.260271,45,16879.844741
14.645875,20,16880.839818
12.30036,47,16884.550799
6.829475,60,16888.821058
6.012474,29,16890.246005
5.362187,50,16894.165724
5.465456,7,16894.498094
6.178611,45,16898.094717
6.315001,39,16900.118447
8.417034,28,16902.793371
10.648438,6,16903.085482
5.5605,39,16906.397203
5.172611,48,16908.868579
13.799996,21,16911.230632
12.447581,29,16912.675888
7.378688,19,16913.632293
5.644291,3,16913.738578
8.420876,23,16916.175781
12.540976,16,16917.037964
12.977281,55,16921.197043
14.088047,25,16922.449756
7.516561,69,16927.213422
5.136092,27,16929.84899
9.004272,16,16930.694922
5.971651,13,16931.395282
7.667972,50,16935.307271
8.778412,25,16936.514032
8.837386,30,16939.318351
14.911846,3,16939.430191
8.266614,30,16940.907408
6.35746,84,16947.651804
5.760524,31,16949.236167
12.080101,32,16952.136047
6.542413,51,16956.109338
13.200613,48,16958.58592
12.994654,79,16965.129144
10.829221,40,16967.168899
9.897146,19,16968.130971
6.313981,75,16974.458616
12.412635,52,16977.218291
12.740887,40,16980.547355
5.822631,41,16983.929607
11.404351,23,16985.080452
5.738851,73,16990.046204
13.106619,40,16993.372991
12.329845,13,16994.033308
14.44112,64,16998.596803
9.036973,22,16999.686395
7.438498,33,17002.651532
8.880192,32,17004.265555
8.580071,64,17008.835656
8.399956,34,17011.837441
9.47849,24,17012.991946
10.836295,37,17016.134583
5.563045,41,17018.242395
9.173152,8,17019.974498
12.008003,52,17022.675476
-0.939101,103,17030.252129
13.495653,44,17033.841835
7.62299,39,17035.844258
7.99723,50,17039.656188
10.462325,40,17043.006759
11.867167,96,17048.972166
2.23273,104,17056.667621
8.458741,17,17057.537357
14.404949,34,17060.566304
9.25312,20,17061.545496
12.586732,19,17062.47585
8.46498,26,17065.042325
8.474935,49,17067.594774
9.120825,48,17071.41205
1.003748,116,17079.781784
13.442802,52,17083.811799
8.269704,36,17085.634769
14.719579,2,17085.714283
8.252746,37,17088.876012
9.497425,61,17093.284293
11.573594,15,17094.081566
11.433793,43,17097.613348
13.665008,22,17098.720384
12.268093,17,17099.583454
13.055251,36,17102.681925
11.206662,30,17104.161633
12.313955,30,17106.938816
10.510049,18,17107.823547
9.236977,37,17111.001237
14.128025,46,17114.667044
8.187308,33,17116.349514
11.266096,29,17119.066597
10.799029,10,17119.593373
12.445271,51,17122.265663
8.263108,36,17125.386116
12.102468,28,17126.743025
11.180937,34,17129.71884
14.031757,55,17133.864214
8.989702,14,17134.580742
14.536336,14,17135.325895
7.915847,32,17138.214162
5.980795,15,17138.991583
5.581611,53,17143.068525
8.725956,4,17143.231769
12.286528,25,17144.462344
10.281436,56,17148.666043
6.03954,42,17152.151137
11.543752,28,17153.534558
9.511568,33,17156.504263
5.379096,28,17157.935457
5.016453,38,17161.141747
8.387529,48,17164.960357
14.322304,27,17166.28899
9.237183,49,17170.115947
8.228049,30,17171.613095
5.202184,31,17174.461443
10.199342,8,17174.87129
5.661535,13,17175.531471
10.065877,26,17176.800202
14.818958,37,17179.979936
5.491877,43,17183.522185
5.235417,28,17184.907093
10.763671,15,17185.69101
10.413293,33,17188.586947
13.232974,54,17192.683766
6.288219,43,17194.890224
7.134761,27,17197.509671
0.213437,131,17206.666464
10.006317,8,17207.088904
10.903262,41,17210.499354
5.794593,31,17212.044175
7.642337,25,17214.578971
5.074353,7,17214.911234
11.64909,28,17216.283239
12.64809,26,17217.585253
6.803898,34,17220.56157
13.556873,15,17221.356628
7.460689,24,17223.840299
12.773793,41,17225.945719
8.439432,13,17226.620488
8.81633,45,17230.255868
12.945714,19,17231.220759
14.580487,30,17234.020639
9.809577,33,17235.67278
9.578599,1,17235.67487
12.948336,56,17239.847171
1.492711,107,17247.728707
7.04072,25,17248.977806
5.517093,48,17252.775105
10.481124,11,17253.328879
13.657693,29,17256.097229
10.865268,20,17257.089953
8.463297,21,17258.125716
5.366803,15,17260.183709
11.399421,29,17261.632554
9.503806,24,17262.79949
13.277582,8,17264.521407
11.928059,9,17264.971074
11.246021,10,17265.506443
12.997653,54,17269.590011
5.805151,41,17271.675012
12.094268,50,17275.57622
11.253345,60,17279.851027
10.666605,32,17282.750977
10.929502,40,17284.794819
5.570104,10,17285.309409
8.963188,42,17288.797164
9.421047,24,17289.964528
8.855789,36,17293.123883
6.654143,26,17294.421598
13.526331,33,17297.408472
10.173442,29,17298.871718
7.241779,5,17299.131356
5.416481,39,17302.433845
6.905688,12,17303.05024
9.327128,41,17306.465575
5.820112,47,17310.239768
13.546432,28,17311.617541
12.754694,33,17314.564987
11.195699,33,17316.209147
11.524823,26,17317.488786
5.203735,56,17321.634204
14.548892,42,17325.076105
11.170556,25,17326.300929
9.921875,23,17328.716888
12.131573,11,17329.302169
14.620525,98,17335.34787
13.327203,40,17338.74829
8.330931,35,17341.799541
5.963485,41,17343.890829
10.204089,19,17346.153442
8.172932,29,17347.597771
10.578664,40,17350.95839
13.865095,3,17351.082628
8.908816,31,17352.671135
7.190272,55,17356.823593
5.980299,28,17358.220738
4.941076,41,17361.64636
14.393064,46,17365.350481
12.738465,31,17366.931685
9.462084,21,17369.302812
14.87512,16,17370.123413
11.199431,50,17374.038328
13.730513,46,17376.431134
9.502935,7,17376.767967
12.866075,33,17379.707512
8.36734,29,17381.167798
10.47343,39,17384.454864
13.232143,25,17385.673003
9.963917,60,17393.95261
7.121897,9,17395.767363
10.715341,29,17397.245387
8.150387,32,17398.836545
8.110895,91,17405.910883
13.487186,26,17407.1621
9.392273,1,17407.16432
3.73314,90,17414.1745
14.03384,38,17416.085732
10.636414,8,17416.504067
11.068358,23,17418.927624
10.727662,31,17420.443835
10.803257,16,17422.554436
5.707593,40,17424.631067
14.016373,27,17427.292085
13.704082,34,17429.005066
9.440564,17,17429.882321
5.279683,24,17432.407211
5.500483,9,17432.881815
8.413316,54,17436.972006
6.789882,53,17441.027789
11.357738,37,17442.932481
6.42531,37,17446.094992
10.677121,28,17447.492698
14.619541,45,17451.107813
9.855303,48,17454.879984
13.731184,43,17457.085596
9.276352,24,17459.63631
14.323944,16,17460.469818
14.344614,15,17461.248734
11.175263,31,17464.111034
13.683851,36,17465.920248
13.201408,53,17469.975262
6.177391,40,17473.321812
7.96307,9,17473.781442
10.881856,12,17474.428465
6.46589,49,17478.266687
6.318858,31,17479.827916
10.389842,43,17483.380944
11.327871,26,17484.666935
1.744126,90,17491.738844
14.3131,23,17492.901769
12.615786,25,17494.126072
5.63032,69,17500.239604
11.114317,52,17502.945769
8.241534,34,17505.930366
10.705666,20,17506.947019
5.503446,59,17511.270089
9.654718,23,17512.471423
11.077148,32,17515.216439
11.203494,28,17516.614135
12.945116,35,17519.630346
5.255486,19,17520.583562
8.924996,39,17523.880955
14.801805,39,17525.879071
11.993431,54,17529.982075
13.144938,13,17531.97097
10.896867,47,17534.429394
7.817613,64,17538.952662
14.645182,52,17542.943818
8.606905,11,17543.539824
13.940069,26,17546.140885
13.118919,49,17548.758814
12.604362,47,17552.535506
12.714351,66,17557.181042
10.475938,38,17560.382874
14.609296,17,17561.234705
10.288975,48,17565.007919
6.453504,42,17567.14449
8.39058,11,17569.05646
13.704361,41,17571.143889
12.220844,19,17573.392309
12.721435,50,17575.988923
5.2526,29,17578.694799
12.393556,49,17582.495403
8.549357,47,17584.940681
11.997405,17,17587.075608
13.421978,52,17589.773618
12.124571,26,17592.316724
8.572111,26,17593.595825
5.972969,39,17596.875567
12.282625,19,17597.840137
7.152337,16,17598.662472
11.101555,54,17602.788095
1.3895,138,17612.352386
8.633775,14,17614.380294
8.129808,27,17615.692674
7.924338,32,17617.271239
5.526258,27,17619.877003
7.320916,30,17621.353673
6.909422,51,17625.304798
12.623635,49,17629.146125
7.702885,62,17633.563849
7.029768,16,17634.372367
9.910263,23,17636.781168
14.179964,19,17637.773041
5.608717,46,17641.407245
13.502064,52,17644.131194
13.684381,14,17646.16523
7.681653,59,17649.218019
5.879506,38,17652.440882
5.233529,14,17653.157893
12.859137,23,17655.589847
8.596015,23,17656.736601
13.359446,7,17657.070868
7.252487,10,17657.577749
14.627441,13,17658.267185
5.303246,41,17661.693169
9.016478,32,17664.598232
7.248798,43,17666.830291
9.425911,1,17666.832481
8.63227,15,17668.924261
11.260806,18,17669.831808
14.385282,18,17670.742149
11.077542,61,17675.167096
14.475429,25,17676.383524
14.665113,18,17678.615475
7.015168,41,17680.703009
6.473768,1,17680.705118
11.303596,13,17682.713394
5.728911,22,17683.816933
14.250526,37,17686.992808
5.14939,42,17689.174903
4.999482,29,17691.88765
9.380457,44,17694.155473
5.288752,9,17694.631691
7.463079,5,17696.200944
12.212089,1,17696.203044
8.001822,10,17696.73791
11.630791,7,17697.073781
5.19821,26,17698.391604
5.229107,19,17700.642721
13.24712,42,17702.801601
14.534995,40,17706.178906
10.621383,10,17706.691386
6.949524,1,17706.693476
7.473045,55,17710.850511
9.418038,20,17711.83822
7.503463,55,17715.967673
11.752028,39,17719.253053
12.500604,38,17721.173727
14.525298,56,17725.346646
11.194619,3,17725.4757
7.396278,38,17728.638319
14.35146,167,17739.711263
10.729874,25,17742.245983
6.584067,42,17744.419718
13.718255,29,17747.172782
10.379233,11,17747.736433
13.573383,29,17749.167579
7.110225,38,17752.373179
12.943888,33,17755.339673
14.892149,34,17757.059784
11.390829,11,17757.681972
9.333136,42,17761.12967
13.210863,14,17761.833262
9.609108,23,17764.261163
6.343857,79,17769.51947
10.34462,50,17773.424426
5.595765,35,17775.154879
12.6898,23,17776.29722
6.754358,33,17779.257054
0.882324,121,17787.88602
12.966596,22,17788.952044
12.766766,15,17789.723553
10.434135,16,17791.840745
10.204848,11,17792.38668
14.610891,27,17793.72454
7.89598,27,17796.338464
9.18978,44,17798.613452
9.713626,1,17798.615544
6.777613,53,17802.653269
12.497949,13,17803.364864
14.862219,14,17805.418231
14.256347,12,17806.038102
9.069204,43,17808.235286
8.594431,29,17810.985255
10.113119,17,17811.847888
8.729932,30,17814.650934
14.189702,10,17815.172045
9.467524,47,17818.892311
12.608008,36,17820.691049
12.602047,29,17823.416623
14.786055,41,17825.530847
7.708608,30,17828.313142
9.37498,6,17828.611527
9.597919,51,17832.588523
10.948155,11,17833.172807
13.129189,38,17835.110801
13.298509,55,17839.254248
12.540662,48,17842.979425
14.002163,38,17846.171839
7.930077,29,17847.658946
14.140495,11,17848.241011
10.12956,65,17852.776341
10.19217,34,17855.791384
9.472745,16,17856.621956
12.159792,38,17859.885339
6.01305,56,17862.768078
1.09537,107,17870.537945
11.982965,16,17871.352334
10.523082,20,17873.658356
13.880544,39,17875.622855
13.668062,45,17879.234811
12.73274,47,17882.99513
14.837863,34,17884.726736
14.215209,102,17892.320073
13.498877,48,17896.114138
8.412621,17,17896.981529
5.185865,28,17898.339723
10.022938,21,17900.691808
8.438035,38,17902.592139
10.628332,21,17904.900435
10.901087,26,17906.17122
14.29252,39,17909.482524
11.107343,38,17911.445833
11.33832,30,17914.268897
9.825475,58,17918.558697
13.765183,22,17919.647387
5.697,64,17924.156126
11.091695,42,17927.581182
-5.086715,181,17939.605361
9.957328,15,17941.681987
7.297423,33,17943.35648
5.296518,22,17944.443574
10.111365,39,17947.712644
13.949803,37,17950.888891
7.647939,30,17952.391682
12.70359,26,17954.956643
12.531063,30,17956.43646
8.691606,41,17959.814784
11.414363,5,17960.077708
8.581766,48,17962.576738
5.413008,31,17965.404121
13.547445,36,17968.485132
6.283685,65,17973.070553
10.197483,48,17975.595463
11.069343,15,17977.679083
10.66291,8,17978.096077
14.523759,46,17980.488427
7.902053,24,17982.996133
5.192358,17,17983.854492
14.504742,29,17985.307434
10.931925,26,17987.854664
11.929015,34,17989.563116
8.713866,13,17991.549131
12.615961,72,17996.471193
6.760449,24,17997.691848
7.585471,31,18000.57898
10.009419,49,18003.098127
5.514502,29,18005.813096
13.480037,43,18008.011401
7.801013,46,18011.69455
10.806701,47,18015.390279
5.969369,57,18019.609725
5.502228,31,18021.157775
5.443018,20,18023.473974
11.058861,46,18025.839231
9.616396,26,18028.337412
9.303628,38,18030.247018
12.190809,47,18033.966942
7.073206,7,18034.336836
6.866287,7,18034.713714
14.607345,27,18037.286506
14.754759,12,18037.922076
11.649999,7,18038.297698
14.627834,7,18038.675041
5.609214,35,18041.739569
11.650678,16,18042.536577
9.458115,1,18042.540022
11.055006,40,18045.889319
10.092513,46,18048.249148
11.847902,28,18050.959732
9.463792,23,18052.105045
5.661699,29,18054.844296
12.469362,50,18057.501742
12.229354,9,18058.009123
13.925192,54,18062.119894
8.346727,16,18064.240828
7.224146,13,18064.931832
12.692166,37,18066.831094
13.077917,52,18070.854835
5.71333,66,18075.476538
10.950455,41,18078.863644
12.981638,18,18079.76441
10.359702,11,18080.353639
10.564297,34,18083.380713
13.500319,31,18084.942807
10.390917,53,18089.062343
13.230783,50,18092.98122
5.591292,42,18096.46369
8.132052,18,18097.38463
5.224824,6,18097.708684
13.471891,16,18098.548649
5.121579,70,18111.583621
5.898844,41,18114.974845
9.694181,27,18116.28914
12.435007,45,18119.848608
6.287232,9,18120.318701
12.514146,25,18122.86336
14.301703,29,18124.276389
14.088363,21,18125.302819
1.351108,110,18133.328331
14.460022,34,18136.354621
6.002922,20,18137.352401
13.545907,40,18140.720809
10.422129,15,18141.492349
6.958694,44,18143.782879
7.818328,42,18147.270914
12.914049,23,18148.418466
13.31354,26,18150.996982
9.855569,26,18152.30038
6.658024,26,18154.859903
8.177783,11,18155.441838
11.786141,29,18156.89083
10.805447,30,18159.68964
14.486681,22,18160.787537
8.346163,30,18163.61543
7.005148,32,18165.239018
11.933564,19,18166.176167
5.000216,39,18169.441362
6.013265,10,18169.938444
10.489832,59,18174.257527
12.199529,10,18174.774964
13.192698,36,18177.959539
11.113654,6,18178.236165
6.745035,75,18183.306109
11.440137,36,18186.411746
4.857548,78,18191.55342
13.983664,25,18192.784465
11.835333,22,18195.170442
12.554757,20,18196.162344
13.233856,19,18197.106003
13.090359,23,18199.535825
13.937204,12,18200.148438
7.455379,93,18205.999348
8.331688,64,18210.470786
10.407297,23,18212.910564
12.860703,84,18218.317316
5.482593,32,18219.952632
9.784005,41,18223.369987
12.119547,22,18224.454768
6.386944,14,18226.453984
6.985711,13,18227.146136
10.391034,14,18227.863594
6.063654,25,18229.107313
9.366513,4,18229.309931
14.744878,44,18232.855875
12.241865,32,18235.786405
8.067433,23,18236.933175
12.795314,20,18237.98429
13.608278,52,18241.970196
8.459363,41,18245.332843
7.221518,18,18246.234384
14.495751,53,18250.265178
14.696523,14,18250.986419
9.21337,47,18254.690091
11.506326,33,18256.326697
11.097366,46,18260.001816
6.588117,30,18261.488658
6.74854,39,18264.793881
13.11385,26,18267.380868
11.499915,18,18268.3118
14.214095,47,18272.040136
13.010425,95,18277.953052
10.270992,16,18278.778219
11.813451,32,18281.680433
10.248347,51,18285.602596
14.761854,46,18287.959867
12.129807,25,18290.502142
9.721801,2,18290.603061
8.075254,16,18291.43117
5.020992,39,18294.742506
14.475412,12,18295.34944
12.539829,48,18297.862018
9.929911,21,18300.228983
7.018943,53,18304.274199
9.39642,12,18304.917921
13.817213,25,18306.164092
5.341972,27,18308.794893
9.670037,11,18309.369873
8.842882,38,18311.313403
11.424409,39,18314.6264
8.942073,17,18315.474489
9.804835,13,18316.168996
10.584686,69,18322.205463
13.042853,57,18325.138135
5.135846,26,18327.775826
14.119619,32,18329.392433
6.318263,13,18331.370621
6.47973,46,18333.731148
14.301661,43,18337.274253
6.301916,31,18338.834104
6.888969,24,18341.291401
7.270926,30,18342.778533
8.810383,45,18346.38642
5.877311,21,18347.42264
6.569801,36,18350.544979
9.877862,55,18354.718671
7.192416,28,18356.092044
11.375176,9,18356.550338
5.362539,50,18360.364344
9.870631,38,18363.560164
1.412123,119,18372.066329
14.653428,26,18373.354803
5.390779,38,18376.622161
14.327794,90,18382.359489
4.971226,53,18386.430926
8.270319,54,18390.563287
14.484349,48,18393.039024
6.86127,31,18395.904343
5.052972,26,18397.210435
9.942616,42,18400.64085
10.045432,18,18401.56265
11.914141,36,18404.671585
11.651104,42,18406.80494
14.238506,61,18411.243304
6.496336,33,18414.220424
13.957494,32,18415.81214
12.642139,27,18418.466049
8.846527,24,18419.662008
7.787913,72,18424.573969
11.919079,42,18428.022473
5.858832,24,18429.226631
13.569326,34,18432.228552
9.251594,7,18432.5699
6.216401,39,18435.86855
